job,kind,state,source,branch,gradient_l2,clip_coefficient,master_update_l2,bf16_l2,bf16_nonzero_fraction,bf16_fraction_above_1e5
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/math/sampled_pg,118.45049352793116,0.008442345504637768,0.0029610572344027516,0.025529178655357507,0.0019164262214633068,0.0003713671353546409
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/math/topk_intersection,100.33430243491678,0.009966681042926298,0.0029649487311184056,0.02553316518605646,0.0019176990517848842,0.00037157404293202973
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/code/sampled_pg,113.09538067618745,0.00884209403760784,0.002961025313240894,0.02552894478646111,0.0019164674867385727,0.00037135028052389854
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/code/topk_intersection,95.33195375431724,0.010489662176519187,0.0029651285350717183,0.025536162375607643,0.001917963498267221,0.0003716571546836213
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/if/sampled_pg,115.12636377292912,0.008686107669362808,0.002959692799316307,0.025526185603920906,0.0019157944559109988,0.00037121776668220006
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/if/topk_intersection,95.78477570391553,0.01044007236234567,0.0029630782364196257,0.025532519286617462,0.0019167697112898148,0.00037155079488962646
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/science/sampled_pg,108.67614174233184,0.009201651574724848,0.002961828205502848,0.02552959289324101,0.0019168318998032436,0.0003713613233440401
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,common/science/topk_intersection,94.77675572548605,0.01055111015136788,0.0029647963955132294,0.02552917652195382,0.0019175659567421258,0.00037155079488962646
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,zero_gradient,0.0,1.0,0.0024014030993843487,0.03320595144472139,0.0016236554866644766,0.00036317452521173946
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/math/sampled_pg,47.73754593893421,0.02094787152090572,0.002515709256625998,0.033837032451473084,0.0016886029615253454,0.00037995670582157765
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/math/topk_intersection,188.17663475724746,0.005314156010792035,0.0025198525095413704,0.033824470366892075,0.0016907185333840402,0.00038027171679614154
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/code/sampled_pg,1.5102738915856595,0.6621311163758311,0.0024832150196197273,0.03355978547920841,0.0016693187103518586,0.00037419525971299494
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/code/topk_intersection,29.35526003690393,0.03406544396736419,0.002500886236661252,0.033812280855867245,0.0016788143732714615,0.00037744068643248707
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/if/sampled_pg,20.283000105263824,0.04930236875747549,0.002502255665572877,0.03370040709497792,0.0016860468392631092,0.000378085819609177
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/if/topk_intersection,15.097301020686874,0.06623700040111562,0.002507589300312645,0.03372722216815797,0.0016908132691568333,0.000379126750707782
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/science/sampled_pg,0.5786924288830821,1.0,0.0024575392669129396,0.03349763485422479,0.0016546759308441784,0.0003709794742475669
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,routed/science/topk_intersection,6.608234057691182,0.15132633619564145,0.002536725982840749,0.03390956145789697,0.0017013301023389986,0.00038256164897286054
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/math/sampled_pg,13.301254222408032,0.07518087453245349,0.002512146848389165,0.03375212265887016,0.0016871493776740827,0.0003788256885586601
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/math/topk_intersection,47.646197578595356,0.02098803324992314,0.0025204973945469975,0.033811630594118285,0.001691090502062492,0.000380275204002502
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/code/sampled_pg,15.322441299708814,0.06526374715204533,0.002510816144097283,0.033794625373925344,0.0016858643421302439,0.00037917150318940825
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/code/topk_intersection,39.058391216639684,0.02560269236002959,0.002524049473333811,0.03385635312644606,0.0016931799198734831,0.0003809168499728314
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/if/sampled_pg,24.135148637318107,0.04143334576446073,0.002505337248541131,0.03378385478515138,0.001682771190088493,0.0003784560446844486
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/if/topk_intersection,43.94520535643095,0.022755610518453283,0.002521915004142188,0.0338441654738724,0.0016920831934731102,0.0003805902149770659
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/science/sampled_pg,22.11360078817467,0.045221036788984495,0.002503063390775675,0.03371577789516089,0.0016812095028400553,0.0003775249605861988
teachers-m-pg500-draw43,teachers,m-pg500,raw/teachers-m-pg500-draw43/measurements.json,common/science/topk_intersection,42.104416374345725,0.02375047708436648,0.002515375243596003,0.033778526687319836,0.001688393147942656,0.0003794777961480709
